Spectrum Number,Spectrum Name,Frequency (MHz),Wavenumber (cm-1),Pressure (Torr),Temperature (C),Tau (us),Tau Error (%),Alpha (ppm/cm),Model (ppm/cm),Residuals (ppm/cm),QF,Background,CIA (ppm/cm)
3,60_torr,394382526.2115204,13155.185051770728,60.0,25.0,47302.861150834295,0.0717732366833411,0.0007051668484376,0.0003365236651115344,-0.00036864318332606563,1592.0,0.0,0
3,60_torr,394382674.67269623,13155.190003902508,60.0,25.0,55298.34011533319,0.0107640903112509,0.0006032081514607,0.0005475295703739519,-5.567858108674814e-05,1592.0,0.0,0
3,60_torr,394382823.79476154,13155.194978079187,60.0,25.0,77715.61417256284,0.0347492904224674,0.0004292111678581,0.0008083889216349339,0.0003791777537768339,1592.0,0.0,0
3,60_torr,394382972.9253813,13155.199952541212,60.0,25.0,36476.23266665038,0.0347492904224674,0.0009144696993424,0.0010522398590685543,0.00013777015972615434,1592.0,0.0,0
3,60_torr,394383124.8165961,13155.205019086774,60.0,25.0,19337.035660532285,0.1035836713643417,0.0017250011897065,0.0011905518295850601,-0.0005344493601214398,1592.0,0.0,0
3,60_torr,394383272.5719132,13155.20994767364,60.0,25.0,27136.861044027562,0.0136875234137182,0.0012291918901636,0.0011594480054158993,-6.974388474770082e-05,1592.0,0.0,0
3,60_torr,394383426.0601119,13155.215067488853,60.0,25.0,49821.18134667133,0.0347492904224674,0.0006695226531806,0.000969217886047724,0.000299695232867124,1592.0,0.0,0
3,60_torr,394383576.90252095,13155.22009905002,60.0,25.0,52081.77855298667,0.0347492904224674,0.0006404621817183,0.0007059828714803424,6.552068976204241e-05,1592.0,0.0,0
3,60_torr,394383723.27838504,13155.224981623289,60.0,25.0,39752.00306466476,0.0731562585923001,0.0008391126722735,0.0004625464489689697,-0.00037656622330453036,1592.0,0.0,0
3,60_torr,394383874.1227285,13155.230013248982,60.0,25.0,794941.8815420337,0.0347492904224674,4.196081536817536e-05,0.0002743222318413636,0.00023236141647318826,1592.0,0.0,0
3,60_torr,394384023.98426193,13155.235012091664,60.0,25.0,136823.42980533914,0.0168091180258515,0.0002437916486034,0.0001568488309416966,-8.694281766170341e-05,1592.0,0.0,0
3,60_torr,394384173.53971267,13155.240000724523,60.0,25.0,-102028.7351401805,0.0347492904224674,-0.0003269315205563,9.136432433474312e-05,0.0004182958448910431,1592.0,0.0,0
3,60_torr,394384323.43070287,13155.245000549776,60.0,25.0,1856389.5983371201,0.0347492904224674,1.7968431599538452e-05,5.6806278633902475e-05,3.883784703436402e-05,1592.0,0.0,0
3,60_torr,394384471.88277787,13155.249952377984,60.0,25.0,-190013.13380048494,0.0347492904224674,-0.000175547915308,3.863991971226973e-05,0.00021418783502026974,1592.0,0.0,0
3,60_torr,394384623.6934337,13155.25501623639,60.0,25.0,53680.89800952209,0.1150121411441336,0.0006213832248838,2.818411122277513e-05,-0.0005931991136610249,1592.0,0.0,0
3,60_torr,394384771.87092805,13155.259958905574,60.0,25.0,-319454.284844482,0.0347492904224674,-0.0001044168480509,2.1919489573923534e-05,0.00012633633762482353,1592.0,0.0,0
3,60_torr,394384924.9674874,13155.2650656571,60.0,25.0,851819.6281390258,0.0041686492613735,3.9159005519383374e-05,1.760635371287211e-05,-2.1552651806511264e-05,1592.0,0.0,0
3,60_torr,394385071.0122099,13155.269937184674,60.0,25.0,-158497.72155493047,0.0347492904224674,-0.000210453558528,1.4680895455167605e-05,0.00022513445398316762,1592.0,0.0,0
3,60_torr,394385223.8472365,13155.27503521241,60.0,25.0,-124478.92214162527,0.0347492904224674,-0.0002679683350878,1.2400229432726483e-05,0.0002803685645205265,1592.0,0.0,0
3,60_torr,394385371.21387756,13155.27995083444,60.0,25.0,162402.0817152194,0.037750237758532,0.0002053939775126,1.0710582205363656e-05,-0.00019468339530723635,1592.0,0.0,0
3,60_torr,394385524.0866824,13155.28505012232,60.0,25.0,-177423.4274400457,0.0347492904224674,-0.0001880045380765,9.3290483583424e-06,0.0001973335864348424,1592.0,0.0,0
3,60_torr,394385671.0894399,13155.289953606503,60.0,25.0,151182.39288432538,0.0411797242684499,0.0002206368670546,8.261103333406442e-06,-0.00021237576372119357,1592.0,0.0,0
3,60_torr,394385822.46195036,13155.29500284995,60.0,25.0,-393934.7448495026,0.0347492904224674,-8.46749619218243e-05,7.36221719352227e-06,9.203717911534656e-05,1592.0,0.0,0
3,60_torr,394385973.7143289,13155.300048086228,60.0,25.0,88516.8708255062,0.0717815143201084,0.0003768367454558,6.620275074184934e-06,-0.00037021647038161504,1592.0,0.0,0
3,60_torr,394386124.8091695,13155.30508806761,60.0,25.0,276577.5369633638,0.022218380509749,0.0001206041889231,6.001254184250768e-06,-0.00011460293473884923,1592.0,0.0,0
3,60_torr,394386274.1117796,13155.310068266614,60.0,25.0,-114457.18692860474,0.0347492904224674,-0.0002914313239292,5.484692779445834e-06,0.00029691601670864585,1592.0,0.0,0
3,60_torr,394386421.5272294,13155.314985516728,60.0,25.0,-202091.28455436736,0.0347492904224674,-0.0001650561507062,5.049888796435564e-06,0.00017010603950263557,1592.0,0.0,0
3,60_torr,394386572.1683636,13155.320010364088,60.0,25.0,865903.5334747643,0.006563172255747,3.8522085001732285e-05,4.6689054067712885e-06,-3.3853179594960996e-05,1592.0,0.0,0
3,60_torr,394386722.24676317,13155.325016440647,60.0,25.0,79610.38417861273,0.0803988875069888,0.0004189957109738,4.342162649286949e-06,-0.00041465354832451303,1592.0,0.0,0
3,60_torr,394386870.7257189,13155.3299691655,60.0,25.0,198476.3175457713,0.0317986447724077,0.0001680624163743,4.062394423209848e-06,-0.00016400002195109014,1592.0,0.0,0
3,60_torr,394387021.6650724,13155.335003960385,60.0,25.0,227662.89092846756,0.0276685359744908,0.0001465166737705,3.815548508288326e-06,-0.00014270112526221167,1592.0,0.0,0
3,60_torr,394387171.7633404,13155.340010699683,60.0,25.0,137721.41737789396,0.0462629008650645,0.0002422020492883,3.6022035859939667e-06,-0.00023859984570230602,1592.0,0.0,0
3,60_torr,394387318.20556974,13155.344895486656,60.0,25.0,237963.2145977168,0.0265161562312083,0.0001401746466411,3.4207413920640513e-06,-0.00013675390524903595,1592.0,0.0,0
3,60_torr,394387470.5190827,13155.34997611857,60.0,25.0,-2517560.83370731,0.0347492904224674,-1.3249494937008224e-05,3.2563993186879374e-06,1.650589425569616e-05,1592.0,0.0,0
3,60_torr,394387623.61160916,13155.355082735578,60.0,25.0,128195.3434384007,0.0498471048197218,0.0002601998530145,3.113282677104606e-06,-0.0002570865703373954,1592.0,0.0,0
3,60_torr,394387775.0915011,13155.360135560886,60.0,25.0,-93028.87445676881,0.0347492904224674,-0.0003585597451823,2.991011986552361e-06,0.00036155075716885234,1592.0,0.0,0
3,60_torr,394387922.013656,13155.365036356452,60.0,25.0,95231.14981572669,0.067354744944188,0.0003502678439183,2.888939803779927e-06,-0.0003473789041145201,1592.0,0.0,0
3,60_torr,394388073.6873529,13155.370095646398,60.0,25.0,1476745.8684773438,0.0038360856181434,2.258777913779344e-05,2.7990877788751192e-06,-1.978869135891832e-05,1592.0,0.0,0
3,60_torr,394388223.5480521,13155.375094461251,60.0,25.0,-164299.58113938558,0.0347492904224674,-0.0002030218780139,2.7245710048546016e-06,0.0002057464490187546,1592.0,0.0,0
3,60_torr,394388370.5512568,13155.379997960346,60.0,25.0,37661.34072869065,0.1712154854448019,0.0008856936283844,2.6643216947826696e-06,-0.0008830293066896173,1592.0,0.0,0
3,60_torr,394388522.2998154,13155.385059747416,60.0,25.0,-104207.63296649687,0.0347492904224674,-0.0003200956453021,2.6147514443457796e-06,0.0003227103967464458,1592.0,0.0,0
3,60_torr,394388670.89259326,13155.390016268964,60.0,25.0,-161925.69896820546,0.0347492904224674,-0.0002059982432212,2.579159343239941e-06,0.00020857740256443995,1592.0,0.0,0
3,60_torr,394388821.0081745,13155.395023585766,60.0,25.0,-230017.80256621432,0.0347492904224674,-0.0001450166428323,2.5539776834193042e-06,0.00014757062051571932,1592.0,0.0,0
3,60_torr,394388972.1714405,13155.400065849572,60.0,25.0,161292.7062876644,0.0396058941333848,0.0002068066826303,2.5404303727946794e-06,-0.00020426625225750532,1592.0,0.0,0
3,60_torr,394389118.510713,13155.404947202274,60.0,25.0,-104854.54419462224,0.0347492904224674,-0.0003181207812787,2.5387298304437554e-06,0.00032065951110914377,1592.0,0.0,0
3,60_torr,394389271.4648705,13155.410049203789,60.0,25.0,-124234.50562331942,0.0347492904224674,-0.0002684955307099,2.5493212750888543e-06,0.00027104485198498887,1592.0,0.0,0
3,60_torr,394389418.9853346,13155.4149699568,60.0,25.0,-377445.21447845496,0.0347492904224674,-8.83741752187965e-05,2.5721179116569212e-06,9.094629313045342e-05,1592.0,0.0,0
3,60_torr,394389566.7971139,13155.419900427043,60.0,25.0,-148624.65452836157,0.0347492904224674,-0.0002244338910369,2.6082387639411264e-06,0.00022704212980084114,1592.0,0.0,0
3,60_torr,394389720.1537034,13155.425015852246,60.0,25.0,190588.42160084136,0.0334191281364392,0.0001750180270115,2.661084622344553e-06,-0.00017235694238915546,1592.0,0.0,0
3,60_torr,394389868.9564612,13155.429979377974,60.0,25.0,-1875651.588172117,0.0347492904224674,-1.778390492677913e-05,2.729076726217516e-06,2.0512981652996645e-05,1592.0,0.0,0
3,60_torr,394390017.83367777,13155.434945387377,60.0,25.0,-58908.22486438591,0.0347492904224674,-0.0005662436713482,2.8145006305342786e-06,0.0005690581719787343,1592.0,0.0,0
3,60_torr,394390169.7881937,13155.44001404444,60.0,25.0,-387512.60099974973,0.0347492904224674,-8.60782576715144e-05,2.9258708321158803e-06,8.900412850363028e-05,1592.0,0.0,0
3,60_torr,394390317.0307753,13155.44492552829,60.0,25.0,169986.44807106463,0.0374542053796548,0.0001962298165432,3.0597709319262335e-06,-0.00019317004561127376,1592.0,0.0,0
3,60_torr,394390469.66447246,13155.4500168404,60.0,25.0,695965.8689652751,0.008666316039663,4.792822609161529e-05,3.2316237207101475e-06,-4.4696602370905144e-05,1592.0,0.0,0
3,60_torr,394390617.6070413,13155.454951673311,60.0,25.0,1764540.0584226775,0.0029978897673157,1.8903741720452925e-05,3.4385111143680736e-06,-1.546523060608485e-05,1592.0,0.0,0
3,60_torr,394390767.8791824,13155.459964212389,60.0,25.0,-103667.64625280454,0.0347492904224674,-0.0003217629677679,3.7013719863531217e-06,0.00032546433975425313,1592.0,0.0,0
3,60_torr,394390921.165992,13155.465077309984,60.0,25.0,-191255.64679779438,0.0347492904224674,-0.0001744074492874,3.983764533070823e-06,0.00017839121382047082,1592.0,0.0,0
3,60_torr,394391067.3897785,13155.469954810487,60.0,25.0,79010.02243173067,0.0809914402770528,0.0004221794715808,4.409646830158098e-06,-0.0004177698247506419,1592.0,0.0,0
3,60_torr,394391218.6999103,13155.47500197321,60.0,25.0,-58102.70464993242,0.0347492904224674,-0.0005740939207699,5.002661651305729e-06,0.0005790965824212057,1592.0,0.0,0
3,60_torr,394391368.6996705,13155.480005426638,60.0,25.0,140746.2315273694,0.0389383843089219,0.0002369968215691,5.840629201556347e-06,-0.00023115619236754365,1592.0,0.0,0
3,60_torr,394391518.8534844,13155.485014018745,60.0,25.0,153676.8073353906,0.0347492904224674,0.000217055586319,7.129853524214663e-06,-0.00020992573279478535,1592.0,0.0,0
3,60_torr,394391669.0729764,13155.490024801638,60.0,25.0,-403188.3108770758,0.0347492904224674,-8.273158873890298e-05,9.302680029658845e-06,9.203426876856183e-05,1592.0,0.0,0
3,60_torr,394391820.9345139,13155.495090357274,60.0,25.0,65958.15720726649,0.0893864479635413,0.0005057207619521,1.3322838688059396e-05,-0.0004923979232640406,1592.0,0.0,0
3,60_torr,394391970.9430107,13155.500094102124,60.0,25.0,541291.2013166337,0.0017653094383447,6.162377928678548e-05,2.0812940552345456e-05,-4.0810838734440025e-05,1592.0,0.0,0
3,60_torr,394392117.149475,13155.50497102482,60.0,25.0,70005.84450963687,0.079518268409375,0.0004764803532257,3.3967122006903314e-05,-0.00044251323121879667,1592.0,0.0,0
3,60_torr,394392266.3629981,13155.509948252206,60.0,25.0,196137.58994281854,0.0157229061302284,0.0001700663780438,5.5972752361801764e-05,-0.00011409362568199824,1592.0,0.0,0
3,60_torr,394392415.24693674,13155.514914485831,60.0,25.0,189214.7114294508,0.0107452906814461,0.0001762886684012,8.711744290347743e-05,-8.917122549772258e-05,1592.0,0.0,0
3,60_torr,394392567.42078686,13155.519990459095,60.0,25.0,117913.20751782777,0.0243116646209077,0.0002828895101914,0.0001238457944380107,-0.00015904371575338933,1592.0,0.0,0
3,60_torr,394392716.92920303,13155.524977523051,60.0,25.0,134704.2948054749,0.0114446807647367,0.0002476269191564,0.00015445942276474554,-9.316749639165446e-05,1592.0,0.0,0
3,60_torr,394392866.9267985,13155.529980904274,60.0,25.0,64304.73377814309,0.0613149198737686,0.0005187240123705,0.00016800312718317362,-0.00035072088518732644,1592.0,0.0,0
3,60_torr,394393015.5247489,13155.53493759836,60.0,25.0,136467.28209820995,0.0098655407016347,0.0002444278878201,0.00015885258423936968,-8.557530358073033e-05,1592.0,0.0,0
3,60_torr,394393166.2494527,13155.539965233304,60.0,25.0,-3563546.1020194623,0.0347492904224674,-9.360454043491153e-06,0.00013105858363393922,0.00014041903767743037,1592.0,0.0,0
3,60_torr,394393318.0720909,13155.5450294914,60.0,25.0,-256809.61042536926,0.0347492904224674,-0.0001298876995474,9.585847308981048e-05,0.0002257461726372105,1592.0,0.0,0
3,60_torr,394393467.4986875,13155.550013826149,60.0,25.0,122139.73536720664,0.0332580892260347,0.0002731003912816,6.51363327549747e-05,-0.00020796405852662527,1592.0,0.0,0
3,60_torr,394393617.13979864,13155.555005316332,60.0,25.0,45066.06489319821,0.1278833945924202,0.0007401668993924,4.374407812143431e-05,-0.0006964228212709657,1592.0,0.0,0
3,60_torr,394393767.611969,13155.56002452767,60.0,25.0,-211459.5444679759,0.0347492904224674,-0.0001577436932617,3.1878569168903735e-05,0.00018962226243060375,1592.0,0.0,0
3,60_torr,394393918.3636745,13155.565053063292,60.0,25.0,-177274.9979683202,0.0347492904224674,-0.0001881619512176,2.751371787563164e-05,0.00021567566909323164,1592.0,0.0,0
3,60_torr,394394066.9847397,13155.570010528409,60.0,25.0,459393.37702213385,0.0010459810700582,7.260968744485855e-05,2.880853302330865e-05,-4.38011544215499e-05,1592.0,0.0,0
3,60_torr,394394216.5769244,13155.57500038658,60.0,25.0,-93225.13465006581,0.0347492904224674,-0.0003578048950535,3.5812998044044086e-05,0.0003936178930975441,1592.0,0.0,0
3,60_torr,394394365.93303937,13155.579982370316,60.0,25.0,-1107703.5954148446,0.0347492904224674,-3.0113118399081244e-05,5.1541201670010335e-05,8.165432006909158e-05,1592.0,0.0,0
3,60_torr,394394517.9581449,13155.585053381992,60.0,25.0,-187627.07443987098,0.0347492904224674,-0.000177780363625,8.411749177182219e-05,0.0002618978553968222,1592.0,0.0,0
3,60_torr,394394666.9376322,13155.59002280278,60.0,25.0,-165969.72037626096,0.0347492904224674,-0.0002009788860534,0.00014487969512705652,0.0003458585811804565,1592.0,0.0,0
3,60_torr,394394817.7248272,13155.595052522209,60.0,25.0,85289.79180565175,0.0195512127046309,0.0003910949811652,0.00025032432234282405,-0.00014077065882237596,1592.0,0.0,0
3,60_torr,394394969.96909267,13155.600130844276,60.0,25.0,96394.31463156844,0.0347492904224674,0.0003460412540647,0.00040755941823687297,6.151816417217297e-05,1592.0,0.0,0
3,60_torr,394395116.6619223,13155.60502399037,60.0,25.0,50192.97903893691,0.0066845984090845,0.0006645632548317,0.0005884001500165861,-7.616310481511391e-05,1592.0,0.0,0
3,60_torr,394395267.92927957,13155.610069726288,60.0,25.0,24765.24032023578,0.107017092645175,0.0013469043339975,0.0007532759366853601,-0.0005936283973121398,1592.0,0.0,0
3,60_torr,394395412.8800656,13155.614904764068,60.0,25.0,48104.4951853039,0.0347492904224674,0.0006934156442412,0.0008315754531543754,0.0001381598089131755,1592.0,0.0,0
3,60_torr,394395567.0939827,13155.62004878664,60.0,25.0,55295.69535591137,0.0347492904224674,0.0006032370025391,0.0007919593516364163,0.00018872234909731638,1592.0,0.0,0
3,60_torr,394395715.9213315,13155.625013132636,60.0,25.0,61143.854070200156,0.0347492904224674,0.0005455398588633,0.0006514202855524387,0.0001058804266891387,1592.0,0.0,0
3,60_torr,394395864.546756,13155.62997074316,60.0,25.0,38334.70664725222,0.0691946684533022,0.0008701360317363,0.0004682215956793002,-0.00040191443605699977,1592.0,0.0,0
3,60_torr,394396015.1633387,13155.634994771575,60.0,25.0,47760.21824729015,0.0685951606065929,0.0006984140932335,0.00029798925296658536,-0.0004004248402669146,1592.0,0.0,0
3,60_torr,394396168.5709715,13155.640111899396,60.0,25.0,304255.46700324584,0.0347492904224674,0.0001096329010892,0.0001726235353156108,6.29906342264108e-05,1592.0,0.0,0
3,60_torr,394396318.29469246,13155.645106145146,60.0,25.0,89982.18215431961,0.0432873261811836,0.0003707001622011,9.804791361181709e-05,-0.0002726522485892829,1592.0,0.0,0
3,60_torr,394396464.09562206,13155.649969540664,60.0,25.0,226995.4545613889,0.007799132084951,0.0001469474777998,5.793945454689862e-05,-8.900802325290138e-05,1592.0,0.0,0
3,60_torr,394396612.9845678,13155.654935941311,60.0,25.0,70541.75660508867,0.0750366840089293,0.000472860488952,3.633345691954467e-05,-0.00043652703203245533,1592.0,0.0,0
3,60_torr,394396762.5363352,13155.659924451307,60.0,25.0,304358.24363040965,0.0066685595842992,0.0001095958799142,2.481337159628801e-05,-8.478250831791199e-05,1592.0,0.0,0
3,60_torr,394396915.1773402,13155.66501600718,60.0,25.0,87187.58968172652,0.0607025775631934,0.0003825820812524,1.817341423589571e-05,-0.0003644086670165043,1592.0,0.0,0
3,60_torr,394397064.36001635,13155.66999220562,60.0,25.0,-314615.3963760404,0.0347492904224674,-0.0001060228135814,1.415850039692547e-05,0.00012018131397832547,1592.0,0.0,0
3,60_torr,394397215.2896391,13155.675026675925,60.0,25.0,-837530.5520739647,0.0347492904224674,-3.982709578440478e-05,1.1420044293308885e-05,5.124714007771366e-05,1592.0,0.0,0
3,60_torr,394397364.1855857,13155.679993310094,60.0,25.0,307318.17483855487,0.0087608592070269,0.0001085403085494,9.48266955133743e-06,-9.905763899806258e-05,1592.0,0.0,0
3,60_torr,394397512.4928491,13155.684940307909,60.0,25.0,1665993.7299509835,0.0347492904224674,2.002192980690066e-05,8.032671717280123e-06,-1.1989258089620537e-05,1592.0,0.0,0
3,60_torr,394397663.41818964,13155.689974635374,60.0,25.0,-306051.43317839794,0.0347492904224674,-0.0001089895550346,6.889856864268051e-06,0.00011587941189886805,1592.0,0.0,0
3,60_torr,394397815.6423634,13155.695052287254,60.0,25.0,-167999.82095460503,0.0347492904224674,-0.0001985502682698,5.977680964696036e-06,0.00020452794923449605,1592.0,0.0,0
3,60_torr,394397961.5968236,13155.699920803998,60.0,25.0,252798.28923932972,0.0133966863737097,0.0001319487153975,5.269334420069836e-06,-0.00012667938097743017,1592.0,0.0,0
3,60_torr,394398113.41370016,13155.704984869906,60.0,25.0,-173767.6791632894,0.0347492904224674,-0.0001919598033445,4.662609591706923e-06,0.00019662241293620693,1592.0,0.0,0
3,60_torr,394398264.88204795,13155.710037310142,60.0,25.0,175570.12047873193,0.0244731362696356,0.0001899891019546,4.1591371542842935e-06,-0.00018582996480031572,1592.0,0.0,0
3,60_torr,394398415.0798931,13155.715047370975,60.0,25.0,384062.53232994373,0.0043406519489375,8.685150649154991e-05,3.73854954834262e-06,-8.311295694320729e-05,1592.0,0.0,0
3,60_torr,394398562.5993313,13155.719968089768,60.0,25.0,38360712.43814816,0.0347492904224674,8.695461423871684e-07,3.3862488343840072e-06,2.516702691996839e-06,1592.0,0.0,0
3,60_torr,394398713.32086146,13155.72499561885,60.0,25.0,184316.39151421294,0.0222968971399515,0.0001809736467049,3.076605508816287e-06,-0.0001778970411960837,1592.0,0.0,0
3,60_torr,394398863.66995144,13155.730010724666,60.0,25.0,3995904.1805068753,0.0347492904224674,8.34764999684852e-06,2.809175393133502e-06,-5.5384746037150185e-06,1592.0,0.0,0
3,60_torr,394399012.8352079,13155.734986342048,60.0,25.0,862868.6850478537,0.0347492904224674,3.865757339190643e-05,2.5776511810360266e-06,-3.6079922210870404e-05,1592.0,0.0,0
3,60_torr,394399161.52857924,13155.739946219035,60.0,25.0,-97927.02416364646,0.0347492904224674,-0.0003406251727212,2.3748299755960373e-06,0.00034300000269679606,1592.0,0.0,0
3,60_torr,394399313.7214842,13155.7450228279,60.0,25.0,-122648.69717279245,0.0347492904224674,-0.000271967092099,2.191567415684391e-06,0.0002741586595146844,1592.0,0.0,0
3,60_torr,394399463.5863728,13155.750021782496,60.0,25.0,128435.22891755549,0.0366023147251971,0.0002597138635633,2.031496521661617e-06,-0.00025768236704163837,1592.0,0.0,0
3,60_torr,394399612.24731725,13155.754980577838,60.0,25.0,104297.19031428287,0.048031319345643,0.0003198207873031,1.8897729226495844e-06,-0.0003179310143804504,1592.0,0.0,0
3,60_torr,394399764.7127844,13155.7600662784,60.0,25.0,264318.82356930646,0.010252762929356,0.0001261976315927,1.7595860553762605e-06,-0.00012443804553732374,1592.0,0.0,0
3,60_torr,394399908.74623674,13155.76487071722,60.0,25.0,255334.85461931326,0.0108678300693723,0.0001306379012358,1.6486305556186328e-06,-0.00012898927068018137,1592.0,0.0,0
3,60_torr,394400061.32783526,13155.769960291504,60.0,25.0,-1335950.3752646958,0.0347492904224674,-2.49682998241654e-05,1.542546444757109e-06,2.6510846268922508e-05,1592.0,0.0,0
3,60_torr,394400210.70604795,13155.77494301234,60.0,25.0,-387928.0175479214,0.0347492904224674,-8.598607991931037e-05,1.4484953128637395e-06,8.743457523217411e-05,1592.0,0.0,0
3,60_torr,394400360.6197543,13155.779943595322,60.0,25.0,-355848.94631585455,0.0347492904224674,-9.373755315326344e-05,1.3626624621343073e-06,9.510021561539775e-05,1592.0,0.0,0
3,60_torr,394400514.0574555,13155.78506172612,60.0,25.0,-608975.1438580871,0.0347492904224674,-5.477466503557071e-05,1.2826299264369527e-06,5.605729496200766e-05,1592.0,0.0,0
3,60_torr,394400664.6552735,13155.790085128609,60.0,25.0,929073.1507321476,0.0347492904224674,3.5902888263996214e-05,1.2108787087894508e-06,-3.469200955520676e-05,1592.0,0.0,0
3,60_torr,394400814.12498546,13155.795070901531,60.0,25.0,1073430.084852544,0.0347492904224674,3.1074599073117415e-05,1.1455781400410764e-06,-2.992902093307634e-05,1592.0,0.0,0
3,60_torr,394400962.09090793,13155.800006513437,60.0,25.0,113179.91567064333,0.0406713816366224,0.0002947202188848,1.0861115420152307e-06,-0.00029363410734278475,1592.0,0.0,0
3,60_torr,394401110.9566244,13155.804972139238,60.0,25.0,-338207.86869893904,0.0347492904224674,-9.862694693690857e-05,1.030938753413541e-06,9.96578856903221e-05,1592.0,0.0,0
3,60_torr,394401263.396843,13155.810056997598,60.0,25.0,56830.02631447384,0.0966596974954305,0.000586950450018,9.78786119364486e-07,-0.0005859716638986355,1592.0,0.0,0
3,60_torr,394401413.5631213,13155.815066005473,60.0,25.0,142148.59439540753,0.0241837684005772,0.0002346587362449,9.31280819584351e-07,-0.00023372745542531566,1592.0,0.0,0
3,60_torr,394401560.9752094,13155.819983143454,60.0,25.0,-170956.6404301118,0.0347492904224674,-0.0001951161969251,8.88019924566414e-07,0.00019600421684966643,1592.0,0.0,0
3,60_torr,394401712.21555036,13155.8250279782,60.0,25.0,562784.0481741324,0.0347492904224674,5.927035357173861e-05,8.467890762311458e-07,-5.8423564495507466e-05,1592.0,0.0,0
3,60_torr,394401858.75602585,13155.829916042314,60.0,25.0,437443.9192521257,0.0347492904224674,7.625299621684731e-05,8.095956048708011e-07,-7.544340061197651e-05,1592.0,0.0,0
3,60_torr,394402011.45812064,13155.83500963592,60.0,25.0,-200718.15274852808,0.0347492904224674,-0.000166185315394,7.734714914122386e-07,0.00016695878688541223,1592.0,0.0,0
3,60_torr,394402161.8287636,13155.840025460668,60.0,25.0,72992.33438325259,0.0650711721694726,0.0004569851040066,7.402957586154571e-07,-0.00045624480824798456,1592.0,0.0,0
3,60_torr,394402310.87673366,13155.844997165796,60.0,25.0,-66646.92435889348,0.0347492904224674,-0.0005004943565016,7.08602334892664e-07,0.0005012029588364927,1592.0,0.0,0
3,60_torr,394402461.6663642,13155.850026966462,60.0,25.0,57470.31410420385,0.088004488443472,0.0005804111225029,6.79580805999498e-07,-0.0005797315416969005,1592.0,0.0,0
3,60_torr,394402611.1426734,13155.855012959444,60.0,25.0,-80279.92040151505,0.0347492904224674,-0.0004155012779408,6.526225518784499e-07,0.00041615390049267847,1592.0,0.0,0
3,60_torr,394402759.9415927,13155.859976357133,60.0,25.0,-158713.5765555621,0.0347492904224674,-0.000210167335673,6.274363208866806e-07,0.0002107947719938867,1592.0,0.0,0
3,60_torr,394402909.20771277,13155.864955338962,60.0,25.0,39894.218861413014,0.1359520304793157,0.0008361213847974,6.0369899014263e-07,-0.0008355176858072574,1592.0,0.0,0
3,60_torr,394403060.0089764,13155.869985527666,60.0,25.0,63148.568716136106,0.0756685545795564,0.0005282211489188,5.811562963193521e-07,-0.0005276399926224806,1592.0,0.0,0
3,60_torr,394403210.2013909,13155.874995407354,60.0,25.0,79190.41699477419,0.0543156131642493,0.0004212177531786,5.600382013559594e-07,-0.00042065771497724403,1592.0,0.0,0
3,60_torr,394403362.231415,13155.880066583097,60.0,25.0,103453.95052795611,0.0345328896757414,0.0003224276052252,0.00011923709146151009,-0.00020319051376368991,1592.0,0.0,0
3,60_torr,394403510.61210954,13155.885016030308,60.0,25.0,256417.39547493117,0.0347492904224674,0.0001300863752166,0.0001222247339261936,-7.861641290406396e-06,1592.0,0.0,0
3,60_torr,394403661.8756173,13155.890061637818,60.0,25.0,2160075.4340949226,0.0347492904224674,1.544224289268473e-05,0.00012539071037294644,0.00010994846748026171,1592.0,0.0,0
3,60_torr,394403810.0572065,13155.895004443591,60.0,25.0,130966.24050190816,0.0193716644369813,0.0002546947166841,0.00012861598975056867,-0.00012607872693353134,1592.0,0.0,0
3,60_torr,394403960.9891296,13155.900038990629,60.0,25.0,61926.92251102096,0.0736993843098741,0.0005386414852745,0.00013203371182811418,-0.00040660777344638584,1592.0,0.0,0
3,60_torr,394404110.9929436,13155.905042579276,60.0,25.0,171278.90637997887,0.0062629691627599,0.0001947490804607,0.00013557003638096053,-5.9179044079739476e-05,1592.0,0.0,0
3,60_torr,394404259.9742248,13155.910012059903,60.0,25.0,-70602.47520483591,0.0347492904224674,-0.0004724538257765,0.00013922748005680118,0.0006116813058333012,1592.0,0.0,0
3,60_torr,394404412.65828204,13155.915105051845,60.0,25.0,624184.2269187402,0.0347492904224674,5.344000710251483e-05,0.0001431342863470835,8.969427924456867e-05,1592.0,0.0,0
3,60_torr,394404560.3622417,13155.920031925609,60.0,25.0,135795.02961403472,0.013672590241671,0.0002456379266209,0.00014707482296530836,-9.856310365559165e-05,1592.0,0.0,0
3,60_torr,394404710.3511004,13155.925035015403,60.0,25.0,-232575.5385970631,0.0347492904224674,-0.0001434218306922,0.00015124771262165702,0.000294669543313857,1592.0,0.0,0
3,60_torr,394404859.4182878,13155.930007361552,60.0,25.0,-143060.28311157867,0.0347492904224674,-0.0002331633126561,0.00015557587560124318,0.0003887391882573432,1592.0,0.0,0
3,60_torr,394405009.0632532,13155.934998980303,60.0,25.0,101280.7868909797,0.0271282259392397,0.0003293458763874,0.00016007269546955953,-0.0001692731809178405,1592.0,0.0,0
3,60_torr,394405160.99028736,13155.94006672067,60.0,25.0,198732.00728353375,0.0347492904224674,0.0001678461863077,0.0001648883394863365,-2.957846821363512e-06,1592.0,0.0,0
